source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,month,period,value_as_published,source_file
5c,Table 5c. Credit Card,12,6,Internasional,Ribu Transaksi/ Thousands of Transaction,2025,11,2025-11,0.6922779921646165,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,1,2009-01,13955.089,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,2,2009-02,12714.656,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,3,2009-03,14664.18,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,4,2009-04,14126.764,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,5,2009-05,14242.369,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,6,2009-06,15628.948,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,7,2009-07,15617.622,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,8,2009-08,14890.571,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,9,2009-09,15612.675,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,10,2009-10,14613.707,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,11,2009-11,14628.001,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2009,12,2009-12,17122.96,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,1,2010-01,14804.985,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,2,2010-02,14347.366,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,3,2010-03,16888.136,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,4,2010-04,15637.928,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,5,2010-05,15958.048,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,6,2010-06,16245.371,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,7,2010-07,16686.458,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,8,2010-08,17081.713,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,9,2010-09,16439.595,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,10,2010-10,15844.504,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,11,2010-11,16616.438,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2010,12,2010-12,18124.691,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,1,2011-01,16418.975,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,2,2011-02,15858.687,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,3,2011-03,17473.117,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,4,2011-04,16346.401,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,5,2011-05,17402.96,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,6,2011-06,16946.815,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,7,2011-07,17166.853,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,8,2011-08,17443.667,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,9,2011-09,17260.96,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,10,2011-10,17111.32,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,11,2011-11,17465.072,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2011,12,2011-12,18408.733,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,1,2012-01,18138.001,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,2,2012-02,16765.522,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,3,2012-03,17841.238,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,4,2012-04,17479.136000000002,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,5,2012-05,18774.658,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,6,2012-06,17937.615999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,7,2012-07,19296.032,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,8,2012-08,18812.621,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,9,2012-09,17016.670000000002,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,10,2012-10,17681.67867341152,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,11,2012-11,18427.52685710022,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2012,12,2012-12,19794.483,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,1,2013-01,19709.288999999997,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,2,2013-02,17507.239999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,3,2013-03,18566.058999999997,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,4,2013-04,19875.413,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,5,2013-05,19505.911,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,6,2013-06,19313.994000000002,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,7,2013-07,21866.59,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,8,2013-08,19887.23,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,9,2013-09,18747.945,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,10,2013-10,20074.621,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,11,2013-11,19084.337000000003,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2013,12,2013-12,21557.34,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,1,2014-01,20433.456,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,2,2014-02,18353.796,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,3,2014-03,19611.56,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,4,2014-04,21145.483,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,5,2014-05,20821.522999999997,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,6,2014-06,21389.161,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,7,2014-07,21334.768,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,8,2014-08,21060.445,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,9,2014-09,21017.551,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,10,2014-10,21305.053,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,11,2014-11,20098.825999999997,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2014,12,2014-12,23971.596,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,1,2015-01,20951.073,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,2,2015-02,20339.113,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,3,2015-03,22728.807,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,4,2015-04,22215.873,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,5,2015-05,22534.995,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,6,2015-06,23882.905000000002,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,7,2015-07,24393.146999999997,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,8,2015-08,22596.506,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,9,2015-09,22621.954999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,10,2015-10,23029.338,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,11,2015-11,23193.886,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2015,12,2015-12,26231.669,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,1,2016-01,23402.737999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,2,2016-02,23569.935999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,3,2016-03,25206.37,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,4,2016-04,23071.795000000002,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,5,2016-05,25146.444,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,6,2016-06,25182.161,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,7,2016-07,23925.63,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,8,2016-08,25522.057,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,9,2016-09,24115.549000000003,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,10,2016-10,25139.111,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,11,2016-11,25679.147,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2016,12,2016-12,27701.036,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,1,2017-01,26750.413,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,2,2017-02,24773.610999999997,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,3,2017-03,27139.14,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,4,2017-04,26029.721999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,5,2017-05,27714.52,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,6,2017-06,25956.285,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,7,2017-07,26278.362999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,8,2017-08,26314.811999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,9,2017-09,25265.25,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,10,2017-10,27496.487999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,11,2017-11,26983.117,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2017,12,2017-12,28590.026,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,1,2018-01,28251.742,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,2,2018-02,24484.745,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,3,2018-03,27289.443,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,4,2018-04,27633.702,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,5,2018-05,28614.387000000002,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,6,2018-06,27141.547,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,7,2018-07,27639.953999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,8,2018-08,26890.389,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,9,2018-09,25612.393999999997,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,10,2018-10,28901.715,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,11,2018-11,27745.632,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2018,12,2018-12,29940.024999999998,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,1,2019-01,28262.728,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,2,2019-02,25751.338,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,3,2019-03,27511.572999999997,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,4,2019-04,28370.863,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,5,2019-05,28692.191000000003,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,6,2019-06,26495.911,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,7,2019-07,29583.676,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,8,2019-08,27709.999999999996,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,9,2019-09,27753.747,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,10,2019-10,29323.217999999997,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,11,2019-11,28868.750000000004,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2019,12,2019-12,31924.609,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2020,1,2020-01,29149.284,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2020,2,2020-02,26592.304,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2020,3,2020-03,26376.14,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2020,4,2020-04,18759.278,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2020,5,2020-05,18215.328,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2020,6,2020-06,20448.369,SPIP-Desember-2025.xlsx
5c,Table 5c. Credit Card,13,7,Volume Transaksi Belanja,Ribu Transaksi/ Thousands of Transaction,2020,7,2020-07,21090.412999999997,SPIP-Desember-2025.xlsx
